timestamp,bin_id,location,fill_level,weight_kg,temperature,battery_level,latitude,longitude,status
2026-08-09T23:25:53.288573,BIN_005,Malpe,66,29.25,38.97,69,13.351108,74.766898,Normal
2026-08-09T23:26:53.288573,BIN_003,Udupi,85,48.98,26.07,40,13.36047,74.748956,Warning
2026-08-09T23:27:53.288573,BIN_020,Malpe,99,60.38,25.49,53,13.33064,74.707462,Overflow Risk
2026-08-09T23:28:53.288573,BIN_012,Udupi,82,47.85,35.41,28,13.300498,74.776004,Warning
2026-08-09T23:29:53.288573,BIN_001,Malpe,90,43.27,29.14,45,13.312241,74.739286,Overflow Risk
2026-08-09T23:30:53.288573,BIN_011,Udupi,56,37.67,36.73,44,13.327527,74.745716,Normal
2026-08-09T23:31:53.288573,BIN_020,Malpe,100,51.6,31.64,25,13.33064,74.707462,Overflow Risk
2026-08-09T23:32:53.288573,BIN_020,Malpe,96,60.17,39.68,98,13.33064,74.707462,Overflow Risk
2026-08-09T23:33:53.288573,BIN_020,Malpe,16,7.45,37.35,76,13.33064,74.707462,Normal
2026-08-09T23:34:53.288573,BIN_002,Malpe,91,63.61,38.07,39,13.386811,74.702684,Overflow Risk
2026-08-09T23:35:53.288573,BIN_012,Udupi,30,19.4,29.37,32,13.300498,74.776004,Normal
2026-08-09T23:36:53.288573,BIN_014,Malpe,60,28.56,37.53,20,13.333329,74.703057,Normal
2026-08-09T23:37:53.288573,BIN_004,Manipal,29,18.29,34.37,47,13.370795,74.705158,Normal
2026-08-09T23:38:53.288573,BIN_020,Malpe,20,12.01,26.22,58,13.33064,74.707462,Normal
2026-08-09T23:39:53.288573,BIN_020,Malpe,38,19.05,35.9,50,13.33064,74.707462,Normal
2026-08-09T23:40:53.288573,BIN_011,Udupi,28,20.83,25.77,80,13.327527,74.745716,Normal
2026-08-09T23:41:53.288573,BIN_018,Malpe,66,44.12,28.41,86,13.375596,74.737794,Normal
2026-08-09T23:42:53.288573,BIN_003,Udupi,18,7.84,35.18,44,13.36047,74.748956,Normal
2026-08-09T23:43:53.288573,BIN_012,Udupi,88,51.71,38.02,87,13.300498,74.776004,Warning
2026-08-09T23:44:53.288573,BIN_010,Udupi,47,34.18,31.5,58,13.328038,74.706134,Normal
2026-08-09T23:45:53.288573,BIN_018,Malpe,18,13.98,35.35,31,13.375596,74.737794,Normal
2026-08-09T23:46:53.288573,BIN_005,Malpe,80,37.27,28.03,65,13.351108,74.766898,Warning
2026-08-09T23:47:53.288573,BIN_010,Udupi,44,21.05,30.03,61,13.328038,74.706134,Normal
2026-08-09T23:48:53.288573,BIN_005,Malpe,71,47.86,37.35,49,13.351108,74.766898,Warning
2026-08-09T23:49:53.288573,BIN_011,Udupi,100,48.7,27.45,77,13.327527,74.745716,Overflow Risk
2026-08-09T23:50:53.288573,BIN_004,Manipal,89,42.0,36.82,87,13.370795,74.705158,Warning
2026-08-09T23:51:53.288573,BIN_013,Brahmagiri,71,51.64,35.99,66,13.314129,74.74159,Warning
2026-08-09T23:52:53.288573,BIN_012,Udupi,13,6.44,39.96,65,13.300498,74.776004,Normal
2026-08-09T23:53:53.288573,BIN_018,Malpe,95,56.26,38.5,61,13.375596,74.737794,Overflow Risk
2026-08-09T23:54:53.288573,BIN_016,Brahmagiri,45,25.57,33.81,26,13.344545,74.718646,Normal
2026-08-09T23:55:53.288573,BIN_006,Manipal,97,50.81,33.36,49,13.389592,74.795714,Overflow Risk
2026-08-09T23:56:53.288573,BIN_001,Malpe,64,39.83,37.16,40,13.312241,74.739286,Normal
2026-08-09T23:57:53.288573,BIN_010,Udupi,10,4.47,39.69,89,13.328038,74.706134,Normal
2026-08-09T23:58:53.288573,BIN_013,Brahmagiri,79,56.03,36.28,99,13.314129,74.74159,Warning
2026-08-09T23:59:53.288573,BIN_017,Udupi,30,22.29,30.95,88,13.379624,74.705957,Normal
2026-08-10T00:00:53.288573,BIN_019,Kundapura,62,43.51,34.08,60,13.346541,74.799855,Normal
2026-08-10T00:01:53.288573,BIN_003,Udupi,33,23.49,27.97,88,13.36047,74.748956,Normal
2026-08-10T00:02:53.288573,BIN_015,Udupi,67,31.05,28.55,72,13.361485,74.77039,Normal
2026-08-10T00:03:53.288573,BIN_018,Malpe,74,58.41,37.07,63,13.375596,74.737794,Warning
2026-08-10T00:04:53.288573,BIN_013,Brahmagiri,33,14.21,37.24,100,13.314129,74.74159,Normal
2026-08-10T00:05:53.288573,BIN_014,Malpe,75,44.09,32.18,41,13.333329,74.703057,Warning
2026-08-10T00:06:53.288573,BIN_015,Udupi,51,31.7,34.83,56,13.361485,74.77039,Normal
2026-08-10T00:07:53.288573,BIN_002,Malpe,35,27.32,31.98,82,13.386811,74.702684,Normal
2026-08-10T00:08:53.288573,BIN_009,Kundapura,66,51.7,28.8,69,13.352052,74.799791,Normal
2026-08-10T00:09:53.288573,BIN_019,Kundapura,19,9.67,36.62,55,13.346541,74.799855,Normal
2026-08-10T00:10:53.288573,BIN_020,Malpe,43,23.26,28.12,70,13.33064,74.707462,Normal
2026-08-10T00:11:53.288573,BIN_010,Udupi,32,19.19,29.45,47,13.328038,74.706134,Normal
2026-08-10T00:12:53.288573,BIN_008,Udupi,45,19.69,37.61,93,13.386612,74.743895,Normal
2026-08-10T00:13:53.288573,BIN_016,Brahmagiri,87,66.3,34.66,99,13.344545,74.718646,Warning
2026-08-10T00:14:53.288573,BIN_003,Udupi,27,14.79,38.65,76,13.36047,74.748956,Normal
2026-08-10T00:15:53.288573,BIN_020,Malpe,39,30.03,28.0,78,13.33064,74.707462,Normal
2026-08-10T00:16:53.288573,BIN_001,Malpe,90,67.36,30.6,96,13.312241,74.739286,Overflow Risk
2026-08-10T00:17:53.288573,BIN_008,Udupi,81,42.11,36.84,75,13.386612,74.743895,Warning
2026-08-10T00:18:53.288573,BIN_009,Kundapura,53,35.26,37.93,73,13.352052,74.799791,Normal
2026-08-10T00:19:53.288573,BIN_001,Malpe,51,35.69,29.84,30,13.312241,74.739286,Normal
2026-08-10T00:20:53.288573,BIN_009,Kundapura,100,76.7,32.94,28,13.352052,74.799791,Overflow Risk
2026-08-10T00:21:53.288573,BIN_013,Brahmagiri,42,17.25,28.48,24,13.314129,74.74159,Normal
2026-08-10T00:22:53.288573,BIN_015,Udupi,80,59.37,27.94,21,13.361485,74.77039,Warning
2026-08-10T00:23:53.288573,BIN_013,Brahmagiri,10,5.75,32.31,87,13.314129,74.74159,Normal
2026-08-10T00:24:53.288573,BIN_009,Kundapura,91,52.94,27.39,74,13.352052,74.799791,Overflow Risk
2026-08-10T00:25:53.288573,BIN_009,Kundapura,92,59.03,37.53,71,13.352052,74.799791,Overflow Risk
2026-08-10T00:26:53.288573,BIN_018,Malpe,28,20.97,27.94,36,13.375596,74.737794,Normal
2026-08-10T00:27:53.288573,BIN_015,Udupi,25,11.29,38.41,54,13.361485,74.77039,Normal
2026-08-10T00:28:53.288573,BIN_015,Udupi,34,17.98,25.23,56,13.361485,74.77039,Normal
2026-08-10T00:29:53.288573,BIN_013,Brahmagiri,15,7.18,38.46,36,13.314129,74.74159,Normal
2026-08-10T00:30:53.288573,BIN_006,Manipal,23,13.26,27.42,68,13.389592,74.795714,Normal
2026-08-10T00:31:53.288573,BIN_008,Udupi,73,40.67,30.02,45,13.386612,74.743895,Warning
2026-08-10T00:32:53.288573,BIN_009,Kundapura,64,45.21,28.58,58,13.352052,74.799791,Normal
2026-08-10T00:33:53.288573,BIN_006,Manipal,71,53.97,38.24,79,13.389592,74.795714,Warning
2026-08-10T00:34:53.288573,BIN_019,Kundapura,56,29.58,33.5,81,13.346541,74.799855,Normal
2026-08-10T00:35:53.288573,BIN_015,Udupi,19,14.8,25.44,21,13.361485,74.77039,Normal
2026-08-10T00:36:53.288573,BIN_009,Kundapura,21,10.36,26.08,91,13.352052,74.799791,Normal
2026-08-10T00:37:53.288573,BIN_014,Malpe,12,5.55,31.82,63,13.333329,74.703057,Normal
2026-08-10T00:38:53.288573,BIN_018,Malpe,29,16.37,38.67,56,13.375596,74.737794,Normal
2026-08-10T00:39:53.288573,BIN_003,Udupi,60,25.95,30.18,51,13.36047,74.748956,Normal
2026-08-10T00:40:53.288573,BIN_014,Malpe,91,39.05,37.87,53,13.333329,74.703057,Overflow Risk
2026-08-10T00:41:53.288573,BIN_017,Udupi,86,35.53,25.46,41,13.379624,74.705957,Warning
2026-08-10T00:42:53.288573,BIN_002,Malpe,38,16.87,31.26,63,13.386811,74.702684,Normal
2026-08-10T00:43:53.288573,BIN_008,Udupi,15,11.48,30.09,36,13.386612,74.743895,Normal
2026-08-10T00:44:53.288573,BIN_003,Udupi,59,33.92,34.29,23,13.36047,74.748956,Normal
2026-08-10T00:45:53.288573,BIN_004,Manipal,75,34.28,27.59,77,13.370795,74.705158,Warning
2026-08-10T00:46:53.288573,BIN_005,Malpe,12,6.64,27.52,44,13.351108,74.766898,Normal
2026-08-10T00:47:53.288573,BIN_012,Udupi,48,37.73,28.51,73,13.300498,74.776004,Normal
2026-08-10T00:48:53.288573,BIN_014,Malpe,32,16.73,33.94,56,13.333329,74.703057,Normal
2026-08-10T00:49:53.288573,BIN_017,Udupi,51,30.66,37.72,22,13.379624,74.705957,Normal
2026-08-10T00:50:53.288573,BIN_003,Udupi,24,11.07,26.66,66,13.36047,74.748956,Normal
2026-08-10T00:51:53.288573,BIN_002,Malpe,97,60.96,36.27,87,13.386811,74.702684,Overflow Risk
2026-08-10T00:52:53.288573,BIN_004,Manipal,96,74.55,38.69,68,13.370795,74.705158,Overflow Risk
2026-08-10T00:53:53.288573,BIN_015,Udupi,35,25.89,33.47,31,13.361485,74.77039,Normal
2026-08-10T00:54:53.288573,BIN_008,Udupi,27,17.68,29.82,90,13.386612,74.743895,Normal
2026-08-10T00:55:53.288573,BIN_001,Malpe,48,32.38,28.02,61,13.312241,74.739286,Normal
2026-08-10T00:56:53.288573,BIN_019,Kundapura,90,52.55,25.53,36,13.346541,74.799855,Overflow Risk
2026-08-10T00:57:53.288573,BIN_015,Udupi,48,31.76,30.14,98,13.361485,74.77039,Normal
2026-08-10T00:58:53.288573,BIN_014,Malpe,88,48.5,29.09,25,13.333329,74.703057,Warning
2026-08-10T00:59:53.288573,BIN_003,Udupi,67,38.55,29.81,71,13.36047,74.748956,Normal
2026-08-10T01:00:53.288573,BIN_012,Udupi,95,66.58,30.23,74,13.300498,74.776004,Overflow Risk
2026-08-10T01:01:53.288573,BIN_009,Kundapura,66,44.97,25.36,85,13.352052,74.799791,Normal
2026-08-10T01:02:53.288573,BIN_011,Udupi,13,6.9,39.51,86,13.327527,74.745716,Normal
2026-08-10T01:03:53.288573,BIN_007,Manipal,96,39.88,28.51,42,13.340145,74.721582,Overflow Risk
2026-08-10T01:04:53.288573,BIN_009,Kundapura,67,52.4,32.2,57,13.352052,74.799791,Normal
2026-08-10T01:05:53.288573,BIN_016,Brahmagiri,82,61.29,36.29,100,13.344545,74.718646,Warning
2026-08-10T01:06:53.288573,BIN_002,Malpe,49,36.17,36.73,100,13.386811,74.702684,Normal
2026-08-10T01:07:53.288573,BIN_010,Udupi,84,39.42,38.96,95,13.328038,74.706134,Warning
2026-08-10T01:08:53.288573,BIN_005,Malpe,49,31.97,30.76,77,13.351108,74.766898,Normal
2026-08-10T01:09:53.288573,BIN_016,Brahmagiri,28,16.02,38.89,86,13.344545,74.718646,Normal
2026-08-10T01:10:53.288573,BIN_011,Udupi,11,8.4,26.69,83,13.327527,74.745716,Normal
2026-08-10T01:11:53.288573,BIN_012,Udupi,40,27.45,35.87,75,13.300498,74.776004,Normal
2026-08-10T01:12:53.288573,BIN_020,Malpe,44,31.92,36.26,22,13.33064,74.707462,Normal
2026-08-10T01:13:53.288573,BIN_003,Udupi,34,24.96,39.77,95,13.36047,74.748956,Normal
2026-08-10T01:14:53.288573,BIN_011,Udupi,57,25.03,26.01,31,13.327527,74.745716,Normal
2026-08-10T01:15:53.288573,BIN_006,Manipal,35,25.58,25.02,77,13.389592,74.795714,Normal
2026-08-10T01:16:53.288573,BIN_001,Malpe,81,60.64,39.81,24,13.312241,74.739286,Warning
2026-08-10T01:17:53.288573,BIN_008,Udupi,27,20.77,34.88,100,13.386612,74.743895,Normal
2026-08-10T01:18:53.288573,BIN_002,Malpe,22,10.06,25.22,35,13.386811,74.702684,Normal
2026-08-10T01:19:53.288573,BIN_018,Malpe,21,14.92,34.56,23,13.375596,74.737794,Normal
2026-08-10T01:20:53.288573,BIN_014,Malpe,58,44.01,34.01,39,13.333329,74.703057,Normal
2026-08-10T01:21:53.288573,BIN_020,Malpe,41,32.37,31.58,36,13.33064,74.707462,Normal
2026-08-10T01:22:53.288573,BIN_020,Malpe,25,14.98,35.92,64,13.33064,74.707462,Normal
2026-08-10T01:23:53.288573,BIN_020,Malpe,18,11.48,28.02,29,13.33064,74.707462,Normal
2026-08-10T01:24:53.288573,BIN_005,Malpe,36,28.76,29.76,36,13.351108,74.766898,Normal
2026-08-10T01:25:53.288573,BIN_001,Malpe,73,35.83,31.93,25,13.312241,74.739286,Warning
2026-08-10T01:26:53.288573,BIN_002,Malpe,23,13.5,27.74,97,13.386811,74.702684,Normal
2026-08-10T01:27:53.288573,BIN_007,Manipal,90,67.57,29.58,49,13.340145,74.721582,Overflow Risk
2026-08-10T01:28:53.288573,BIN_002,Malpe,72,32.88,30.02,39,13.386811,74.702684,Warning
2026-08-10T01:29:53.288573,BIN_020,Malpe,38,21.61,37.32,25,13.33064,74.707462,Normal
2026-08-10T01:30:53.288573,BIN_004,Manipal,16,11.03,26.28,55,13.370795,74.705158,Normal
2026-08-10T01:31:53.288573,BIN_019,Kundapura,60,32.36,27.71,91,13.346541,74.799855,Normal
2026-08-10T01:32:53.288573,BIN_002,Malpe,59,41.72,33.1,62,13.386811,74.702684,Normal
2026-08-10T01:33:53.288573,BIN_015,Udupi,74,34.77,27.88,42,13.361485,74.77039,Warning
2026-08-10T01:34:53.288573,BIN_020,Malpe,63,30.67,27.42,90,13.33064,74.707462,Normal
2026-08-10T01:35:53.288573,BIN_005,Malpe,56,36.4,25.78,21,13.351108,74.766898,Normal
2026-08-10T01:36:53.288573,BIN_018,Malpe,74,43.62,30.07,68,13.375596,74.737794,Warning
2026-08-10T01:37:53.288573,BIN_001,Malpe,90,38.07,30.13,60,13.312241,74.739286,Overflow Risk
2026-08-10T01:38:53.288573,BIN_020,Malpe,76,32.9,31.23,67,13.33064,74.707462,Warning
2026-08-10T01:39:53.288573,BIN_002,Malpe,92,39.98,37.14,28,13.386811,74.702684,Overflow Risk
2026-08-10T01:40:53.288573,BIN_014,Malpe,88,57.17,25.29,59,13.333329,74.703057,Warning
2026-08-10T01:41:53.288573,BIN_007,Manipal,42,18.2,36.43,23,13.340145,74.721582,Normal
2026-08-10T01:42:53.288573,BIN_010,Udupi,24,15.38,29.19,97,13.328038,74.706134,Normal
2026-08-10T01:43:53.288573,BIN_008,Udupi,98,53.52,28.4,31,13.386612,74.743895,Overflow Risk
2026-08-10T01:44:53.288573,BIN_008,Udupi,99,77.87,39.32,70,13.386612,74.743895,Overflow Risk
2026-08-10T01:45:53.288573,BIN_018,Malpe,10,4.9,31.26,79,13.375596,74.737794,Normal
2026-08-10T01:46:53.288573,BIN_020,Malpe,46,19.44,38.83,64,13.33064,74.707462,Normal
2026-08-10T01:47:53.288573,BIN_010,Udupi,95,59.33,33.79,54,13.328038,74.706134,Overflow Risk
2026-08-10T01:48:53.288573,BIN_006,Manipal,27,20.2,27.78,78,13.389592,74.795714,Normal
2026-08-10T01:49:53.288573,BIN_017,Udupi,77,31.22,28.66,38,13.379624,74.705957,Warning
2026-08-10T01:50:53.288573,BIN_002,Malpe,55,39.07,35.74,79,13.386811,74.702684,Normal
2026-08-10T01:51:53.288573,BIN_014,Malpe,90,64.95,26.35,100,13.333329,74.703057,Overflow Risk
2026-08-10T01:52:53.288573,BIN_014,Malpe,24,12.94,34.77,20,13.333329,74.703057,Normal
2026-08-10T01:53:53.288573,BIN_002,Malpe,57,44.13,38.99,74,13.386811,74.702684,Normal
2026-08-10T01:54:53.288573,BIN_004,Manipal,15,11.41,32.74,20,13.370795,74.705158,Normal
2026-08-10T01:55:53.288573,BIN_004,Manipal,44,21.09,31.31,62,13.370795,74.705158,Normal
2026-08-10T01:56:53.288573,BIN_019,Kundapura,67,45.91,35.54,36,13.346541,74.799855,Normal
2026-08-10T01:57:53.288573,BIN_020,Malpe,52,31.32,33.97,51,13.33064,74.707462,Normal
2026-08-10T01:58:53.288573,BIN_007,Manipal,41,29.58,34.41,30,13.340145,74.721582,Normal
2026-08-10T01:59:53.288573,BIN_018,Malpe,30,15.35,39.27,100,13.375596,74.737794,Normal
2026-08-10T02:00:53.288573,BIN_006,Manipal,12,7.4,27.82,84,13.389592,74.795714,Normal
2026-08-10T02:01:53.288573,BIN_001,Malpe,79,51.04,27.58,21,13.312241,74.739286,Warning
2026-08-10T02:02:53.288573,BIN_003,Udupi,41,27.38,28.34,59,13.36047,74.748956,Normal
2026-08-10T02:03:53.288573,BIN_016,Brahmagiri,39,22.41,26.56,68,13.344545,74.718646,Normal
2026-08-10T02:04:53.288573,BIN_004,Manipal,82,56.9,38.18,64,13.370795,74.705158,Warning
2026-08-10T02:05:53.288573,BIN_018,Malpe,79,62.93,26.38,86,13.375596,74.737794,Warning
2026-08-10T02:06:53.288573,BIN_002,Malpe,80,50.07,27.49,27,13.386811,74.702684,Warning
2026-08-10T02:07:53.288573,BIN_020,Malpe,77,49.37,39.9,23,13.33064,74.707462,Warning
2026-08-10T02:08:53.288573,BIN_020,Malpe,44,20.28,35.58,28,13.33064,74.707462,Normal
2026-08-10T02:09:53.288573,BIN_008,Udupi,31,20.72,37.56,85,13.386612,74.743895,Normal
2026-08-10T02:10:53.288573,BIN_020,Malpe,55,26.48,38.48,66,13.33064,74.707462,Normal
2026-08-10T02:11:53.288573,BIN_018,Malpe,66,36.84,35.65,41,13.375596,74.737794,Normal
2026-08-10T02:12:53.288573,BIN_020,Malpe,37,24.9,32.37,88,13.33064,74.707462,Normal
2026-08-10T02:13:53.288573,BIN_020,Malpe,58,27.31,39.91,92,13.33064,74.707462,Normal
2026-08-10T02:14:53.288573,BIN_007,Manipal,66,41.26,39.07,25,13.340145,74.721582,Normal
2026-08-10T02:15:53.288573,BIN_001,Malpe,29,13.83,38.02,35,13.312241,74.739286,Normal
2026-08-10T02:16:53.288573,BIN_010,Udupi,64,27.21,33.62,64,13.328038,74.706134,Normal
2026-08-10T02:17:53.288573,BIN_016,Brahmagiri,59,33.44,33.92,80,13.344545,74.718646,Normal
2026-08-10T02:18:53.288573,BIN_015,Udupi,37,16.37,25.79,65,13.361485,74.77039,Normal
2026-08-10T02:19:53.288573,BIN_010,Udupi,97,63.83,37.29,71,13.328038,74.706134,Overflow Risk
2026-08-10T02:20:53.288573,BIN_002,Malpe,32,24.77,31.04,44,13.386811,74.702684,Normal
2026-08-10T02:21:53.288573,BIN_007,Manipal,88,43.88,39.32,25,13.340145,74.721582,Warning
2026-08-10T02:22:53.288573,BIN_020,Malpe,25,11.75,31.51,94,13.33064,74.707462,Normal
2026-08-10T02:23:53.288573,BIN_016,Brahmagiri,12,5.98,28.15,58,13.344545,74.718646,Normal
2026-08-10T02:24:53.288573,BIN_005,Malpe,90,59.22,32.86,83,13.351108,74.766898,Overflow Risk
2026-08-10T02:25:53.288573,BIN_012,Udupi,14,7.7,29.84,22,13.300498,74.776004,Normal
2026-08-10T02:26:53.288573,BIN_018,Malpe,30,22.84,25.89,53,13.375596,74.737794,Normal
2026-08-10T02:27:53.288573,BIN_007,Manipal,55,22.18,28.37,42,13.340145,74.721582,Normal
2026-08-10T02:28:53.288573,BIN_003,Udupi,90,51.65,37.0,68,13.36047,74.748956,Overflow Risk
2026-08-10T02:29:53.288573,BIN_001,Malpe,74,32.49,38.88,65,13.312241,74.739286,Warning
2026-08-10T02:30:53.288573,BIN_003,Udupi,15,11.38,29.79,42,13.36047,74.748956,Normal
2026-08-10T02:31:53.288573,BIN_010,Udupi,48,28.16,27.25,35,13.328038,74.706134,Normal
2026-08-10T02:32:53.288573,BIN_005,Malpe,96,62.47,37.4,56,13.351108,74.766898,Overflow Risk
2026-08-10T02:33:53.288573,BIN_011,Udupi,49,29.83,34.93,56,13.327527,74.745716,Normal
2026-08-10T02:34:53.288573,BIN_014,Malpe,79,37.05,28.14,38,13.333329,74.703057,Warning
2026-08-10T02:35:53.288573,BIN_007,Manipal,70,39.05,35.81,69,13.340145,74.721582,Warning
2026-08-10T02:36:53.288573,BIN_010,Udupi,34,14.01,31.21,76,13.328038,74.706134,Normal
2026-08-10T02:37:53.288573,BIN_003,Udupi,55,28.81,31.1,34,13.36047,74.748956,Normal
2026-08-10T02:38:53.288573,BIN_010,Udupi,61,29.64,30.1,93,13.328038,74.706134,Normal
2026-08-10T02:39:53.288573,BIN_014,Malpe,29,11.74,33.18,96,13.333329,74.703057,Normal
2026-08-10T02:40:53.288573,BIN_020,Malpe,49,34.26,28.06,39,13.33064,74.707462,Normal
2026-08-10T02:41:53.288573,BIN_009,Kundapura,83,38.25,30.76,92,13.352052,74.799791,Warning
2026-08-10T02:42:53.288573,BIN_013,Brahmagiri,75,58.82,29.53,50,13.314129,74.74159,Warning
2026-08-10T02:43:53.288573,BIN_010,Udupi,82,51.1,26.95,66,13.328038,74.706134,Warning
2026-08-10T02:44:53.288573,BIN_018,Malpe,21,10.4,30.89,50,13.375596,74.737794,Normal
2026-08-10T02:45:53.288573,BIN_013,Brahmagiri,40,24.72,37.27,76,13.314129,74.74159,Normal
2026-08-10T02:46:53.288573,BIN_008,Udupi,47,18.83,39.84,35,13.386612,74.743895,Normal
2026-08-10T02:47:53.288573,BIN_018,Malpe,47,37.19,35.74,92,13.375596,74.737794,Normal
2026-08-10T02:48:53.288573,BIN_015,Udupi,41,25.51,36.39,98,13.361485,74.77039,Normal
2026-08-10T02:49:53.288573,BIN_012,Udupi,14,8.14,38.42,68,13.300498,74.776004,Normal
2026-08-10T02:50:53.288573,BIN_014,Malpe,83,48.2,27.05,25,13.333329,74.703057,Warning
2026-08-10T02:51:53.288573,BIN_005,Malpe,79,40.75,34.89,60,13.351108,74.766898,Warning
2026-08-10T02:52:53.288573,BIN_002,Malpe,89,66.55,28.33,43,13.386811,74.702684,Warning
2026-08-10T02:53:53.288573,BIN_020,Malpe,27,18.04,38.05,41,13.33064,74.707462,Normal
2026-08-10T02:54:53.288573,BIN_003,Udupi,45,29.78,33.48,78,13.36047,74.748956,Normal
2026-08-10T02:55:53.288573,BIN_015,Udupi,29,22.77,33.17,47,13.361485,74.77039,Normal
2026-08-10T02:56:53.288573,BIN_016,Brahmagiri,44,30.34,32.89,96,13.344545,74.718646,Normal
2026-08-10T02:57:53.288573,BIN_019,Kundapura,52,33.35,32.83,71,13.346541,74.799855,Normal
2026-08-10T02:58:53.288573,BIN_003,Udupi,88,68.75,39.53,52,13.36047,74.748956,Warning
2026-08-10T02:59:53.288573,BIN_002,Malpe,66,30.5,30.05,42,13.386811,74.702684,Normal
2026-08-10T03:00:53.288573,BIN_020,Malpe,82,51.93,36.32,72,13.33064,74.707462,Warning
2026-08-10T03:01:53.288573,BIN_006,Manipal,92,68.53,31.87,100,13.389592,74.795714,Overflow Risk
2026-08-10T03:02:53.288573,BIN_001,Malpe,51,24.52,37.69,30,13.312241,74.739286,Normal
2026-08-10T03:03:53.288573,BIN_018,Malpe,15,6.4,35.73,67,13.375596,74.737794,Normal
2026-08-10T03:04:53.288573,BIN_008,Udupi,18,9.62,28.38,63,13.386612,74.743895,Normal
2026-08-10T03:05:53.288573,BIN_010,Udupi,26,16.0,28.35,61,13.328038,74.706134,Normal
2026-08-10T03:06:53.288573,BIN_015,Udupi,48,20.42,30.15,67,13.361485,74.77039,Normal
2026-08-10T03:07:53.288573,BIN_020,Malpe,12,8.1,36.21,54,13.33064,74.707462,Normal
2026-08-10T03:08:53.288573,BIN_019,Kundapura,20,13.32,37.15,24,13.346541,74.799855,Normal
2026-08-10T03:09:53.288573,BIN_009,Kundapura,12,8.6,29.62,96,13.352052,74.799791,Normal
2026-08-10T03:10:53.288573,BIN_018,Malpe,81,49.47,32.56,38,13.375596,74.737794,Warning
2026-08-10T03:11:53.288573,BIN_010,Udupi,85,60.85,39.15,66,13.328038,74.706134,Warning
2026-08-10T03:12:53.288573,BIN_002,Malpe,74,37.62,32.07,31,13.386811,74.702684,Warning
2026-08-10T03:13:53.288573,BIN_010,Udupi,71,38.43,31.11,100,13.328038,74.706134,Warning
2026-08-10T03:14:53.288573,BIN_003,Udupi,62,41.41,39.19,27,13.36047,74.748956,Normal
2026-08-10T03:15:53.288573,BIN_012,Udupi,51,30.19,39.08,85,13.300498,74.776004,Normal
2026-08-10T03:16:53.288573,BIN_018,Malpe,66,49.16,31.22,36,13.375596,74.737794,Normal
2026-08-10T03:17:53.288573,BIN_015,Udupi,13,7.91,36.94,81,13.361485,74.77039,Normal
2026-08-10T03:18:53.288573,BIN_017,Udupi,21,9.06,37.79,46,13.379624,74.705957,Normal
2026-08-10T03:19:53.288573,BIN_013,Brahmagiri,39,24.5,26.25,20,13.314129,74.74159,Normal
2026-08-10T03:20:53.288573,BIN_013,Brahmagiri,25,14.56,39.25,20,13.314129,74.74159,Normal
2026-08-10T03:21:53.288573,BIN_014,Malpe,91,48.36,39.73,30,13.333329,74.703057,Overflow Risk
2026-08-10T03:22:53.288573,BIN_014,Malpe,40,20.55,36.79,61,13.333329,74.703057,Normal
2026-08-10T03:23:53.288573,BIN_011,Udupi,91,68.63,33.42,86,13.327527,74.745716,Overflow Risk
2026-08-10T03:24:53.288573,BIN_008,Udupi,28,11.25,31.89,66,13.386612,74.743895,Normal
2026-08-10T03:25:53.288573,BIN_004,Manipal,86,60.76,37.74,71,13.370795,74.705158,Warning
2026-08-10T03:26:53.288573,BIN_005,Malpe,29,22.0,38.1,68,13.351108,74.766898,Normal
2026-08-10T03:27:53.288573,BIN_005,Malpe,75,31.93,25.47,67,13.351108,74.766898,Warning
2026-08-10T03:28:53.288573,BIN_006,Manipal,79,61.85,39.35,69,13.389592,74.795714,Warning
2026-08-10T03:29:53.288573,BIN_019,Kundapura,59,33.28,30.39,76,13.346541,74.799855,Normal
2026-08-10T03:30:53.288573,BIN_015,Udupi,65,29.04,36.55,70,13.361485,74.77039,Normal
2026-08-10T03:31:53.288573,BIN_005,Malpe,85,65.76,38.77,39,13.351108,74.766898,Warning
2026-08-10T03:32:53.288573,BIN_002,Malpe,61,31.1,36.26,44,13.386811,74.702684,Normal
2026-08-10T03:33:53.288573,BIN_013,Brahmagiri,57,23.17,29.49,66,13.314129,74.74159,Normal
2026-08-10T03:34:53.288573,BIN_020,Malpe,52,38.94,26.93,92,13.33064,74.707462,Normal
2026-08-10T03:35:53.288573,BIN_002,Malpe,28,20.96,28.36,71,13.386811,74.702684,Normal
2026-08-10T03:36:53.288573,BIN_009,Kundapura,14,10.17,30.53,22,13.352052,74.799791,Normal
2026-08-10T03:37:53.288573,BIN_006,Manipal,10,5.77,34.0,90,13.389592,74.795714,Normal
2026-08-10T03:38:53.288573,BIN_010,Udupi,26,16.71,39.34,99,13.328038,74.706134,Normal
2026-08-10T03:39:53.288573,BIN_018,Malpe,56,33.86,26.76,45,13.375596,74.737794,Normal
2026-08-10T03:40:53.288573,BIN_009,Kundapura,68,35.86,25.74,36,13.352052,74.799791,Normal
2026-08-10T03:41:53.288573,BIN_016,Brahmagiri,87,34.84,34.05,47,13.344545,74.718646,Warning
2026-08-10T03:42:53.288573,BIN_012,Udupi,31,16.79,28.51,36,13.300498,74.776004,Normal
2026-08-10T03:43:53.288573,BIN_014,Malpe,27,20.05,26.14,57,13.333329,74.703057,Normal
